gen,time,Terre,x_1,y_1,z_1,vx_1,vy_1,vz_1,ax_1,ay_1,az_1,Soleil,x_2,y_2,z_2,vx_2,vy_2,vz_2,ax_2,ay_2,az_2,Body3,x_3,y_3,z_3,vx_3,vy_3,vz_3,ax_3,ay_3,az_3
376,2855250.0,,-4.689546540951871e+18,1.5523835073782913e+21,0.0,-90.09033236695014,29783.0,0.0,1.2636542555245652e-21,-4.1830699781786684e-19,0.0,,14082078519256.979,0.007435204458824367,0.0,0.0002705291615443131,1.4558504062965716e-19,0.0,-3.794583916468869e-27,1.2561197013554465e-24,0.0,,-6.798354183188193e+18,1.6056533574451258e+21,0.0,-130.60238906626958,30805.0,0.0,1.697660380349434e-21,-3.9207065884640855e-19,0.0
378,2870437.5,,-4.714524153151871e+18,1.5606408664600908e+21,0.0,-90.09033236695014,29783.0,0.0,1.2503264372970784e-21,-4.1389217905498086e-19,0.0,,14157082932142.502,0.007475568542891271,0.0,0.0002705291615443131,1.4558755286905986e-19,0.0,-3.754562269355712e-27,1.2428625938843703e-24,0.0,,-6.834563793484708e+18,1.614194066793238e+21,0.0,-130.60238906626958,30805.0,0.0,1.6797550782494647e-21,-3.879327387191611e-19,0.0
380,2885625.0,,-4.73950176535187e+18,1.5688982255418902e+21,0.0,-90.09033236695014,29783.0,0.0,1.2372083660363697e-21,-4.095468843546057e-19,0.0,,14232087345028.025,0.007515933317965118,0.0,0.0002705291615443131,1.4559003859424765e-19,0.0,-3.715170464197496e-27,1.2298142578302046e-24,0.0,,-6.870773403781222e+18,1.6227347761413504e+21,0.0,-130.60238906626958,30805.0,0.0,1.6621315614431914e-21,-3.838599820879502e-19,0.0
382,2900812.5,,-4.76447937755187e+18,1.5771555846236896e+21,0.0,-90.09033236695014,29783.0,0.0,1.2242956635222847e-21,-4.0526966153365004e-19,0.0,,14307091757913.549,0.007556298776781645,0.0,0.0002705291615443131,1.455924982227633e-19,0.0,-3.676395353787444e-27,1.2169703324822743e-24,0.0,,-6.906983014077737e+18,1.6312754854894628e+21,0.0,-130.60238906626958,30805.0,0.0,1.6447839479949096e-21,-3.79851027850935e-19,0.0
384,2916000.0,,-4.789456989751869e+18,1.585412943705489e+21,0.0,-90.09033236695014,29783.0,0.0,1.2115840651790297e-21,-4.0105909612754926e-19,0.0,,14382096170799.072,0.0075966649121905405,0.0,0.0002705291615443131,1.4559493216342826e-19,0.0,-3.638224132177539e-27,1.2043265703935708e-24,0.0,,-6.943192624374252e+18,1.639816194837575e+21,0.0,-130.60238906626958,30805.0,0.0,1.6277065086448595e-21,-3.7590455025908634e-19,0.0
386,2931187.5,,-4.814434601951869e+18,1.5936703027872884e+21,0.0,-90.09033236695014,29783.0,0.0,1.199069416553663e-21,-3.969138102207168e-19,0.0,,14457100583684.596,0.007637031717153072,0.0,0.0002705291615443131,1.4559734081656905e-19,0.0,-3.60064432410388e-27,1.1918788338687553e-24,0.0,,-6.979402234670766e+18,1.6483569041856874e+21,0.0,-130.60238906626958,30805.0,0.0,1.6108936620782394e-21,-3.72019257819995e-19,0.0
388,2946375.0,,-4.839412214151868e+18,1.6019276618690879e+21,0.0,-90.09033236695014,29783.0,0.0,1.1867476699212299e-21,-3.928324613190868e-19,0.0,,14532104996570.12,0.007677399184739776,0.0,0.0002705291615443131,1.455997245742368e-19,0.0,-3.5636437747923724e-27,1.1796230915785559e-24,0.0,,-7.015611844967281e+18,1.6568976135337998e+21,0.0,-130.60238906626958,30805.0,0.0,1.5943399703643561e-21,-3.681938922411268e-19,0.0
390,2961562.5,,-4.864389826351868e+18,1.6101850209508873e+21,0.0,-90.09033236695014,29783.0,0.0,1.1746148810113777e-21,-3.8881374126302596e-19,0.0,,14607109409455.643,0.007717767308128211,0.0,0.0002705291615443131,1.4560208382041994e-19,0.0,-3.527210640129185e-27,1.1675554152953868e-24,0.0,,-7.051821455263795e+18,1.665438322881912e+21,0.0,-130.60238906626958,30805.0,0.0,1.5780401345589919e-21,-3.644272274109174e-19,0.0
392,2976750.0,,-4.889367438551867e+18,1.6184423800326867e+21,0.0,-90.09033236695014,29783.0,0.0,1.162667205851503e-21,-3.848563751789695e-19,0.0,,14682113822341.166,0.007758136080600761,0.0,0.0002705291615443131,1.4560441893125053e-19,0.0,-3.4913333771811516e-27,1.1556719767452539e-24,0.0,,-7.08803106556031e+18,1.6739790322300244e+21,0.0,-130.60238906626958,30805.0,0.0,1.5619889904633133e-21,-3.6071806841616234e-19,0.0
394,2991937.5,,-4.914345050751867e+18,1.626699739114486e+21,0.0,-90.09033236695014,29783.0,0.0,1.1509008977217115e-21,-3.8095912046821414e-19,0.0,,14757118235226.69,0.007798505495542501,0.0,0.0002705291615443131,1.4560673027520403e-19,0.0,-3.456000735051925e-27,1.1439690445712346e-24,0.0,,-7.124240675856824e+18,1.6825197415781368e+21,0.0,-130.60238906626958,30805.0,0.0,1.5461815045330008e-21,-3.570652505942327e-19,0.0
396,3007125.0,,-4.939322662951866e+18,1.6349570981962855e+21,0.0,-90.09033236695014,29783.0,0.0,1.1393123042170938e-21,-3.771207658313703e-19,0.0,,14832122648112.213,0.007838875546439115,0.0,0.0002705291615443131,1.4560901821329317e-19,0.0,-3.421201746060379e-27,1.1324429814040394e-24,0.0,,-7.160450286153339e+18,1.691060450926249e+21,0.0,-130.60238906626958,30805.0,0.0,1.5306127699315553e-21,-3.53467638618714e-19,0.0
398,3022312.5,,-4.964300275151866e+18,1.643214457278085e+21,0.0,-90.09033236695014,29783.0,0.0,1.1278978644130103e-21,-3.7334013032704363e-19,0.0,,14907127060997.736,0.007879246226874864,0.0,0.0002705291615443131,1.45611283099256e-19,0.0,-3.3869257172283494e-27,1.1210902410353586e-24,0.0,,-7.196659896449853e+18,1.6996011602743615e+21,0.0,-130.60238906626958,30805.0,0.0,1.5152780027219843e-21,-3.4992412561712716e-19,0.0
400,3037500.0,,-4.989277887351865e+18,1.6514718163598844e+21,0.0,-90.09033236695014,29783.0,0.0,1.1166541061292809e-21,-3.6961606246337926e-19,0.0,,14982131473883.26,0.007919617530530611,0.0,0.0002705291615443131,1.4561352527973806e-19,0.0,-3.3531622220653535e-27,1.1099073656898922e-24,0.0,,-7.232869506746368e+18,1.7081418696224738e+21,0.0,-130.60238906626958,30805.0,0.0,1.5001725381913674e-21,-3.4643363231945086e-19,0.0
402,3052687.5,,-5.014255499551865e+18,1.6597291754416838e+21,0.0,-90.09033236695014,29783.0,0.0,1.1055776432893524e-21,-3.6594743932116544e-19,0.0,,15057135886768.783,0.007959989451181888,0.0,0.0002705291615443131,1.4561574509446943e-19,0.0,-3.3199010926385306e-27,1.0988909833921477e-24,0.0,,-7.269079117042883e+18,1.716682578970586e+21,0.0,-130.60238906626958,30805.0,0.0,1.4852918273030265e-21,-3.4299510623622586e-19,0.0
404,3067875.0,,-5.039233111751864e+18,1.6679865345234832e+21,0.0,-90.09033236695014,29783.0,0.0,1.0946651733706998e-21,-3.6233316570724874e-19,0.0,,15132140299654.307,0.008000361982697013,0.0,0.0002705291615443131,1.4561794287643624e-19,0.0,-3.28713241191654e-27,1.0880378054242602e-24,0.0,,-7.305288727339397e+18,1.7252232883186985e+21,0.0,-130.60238906626958,30805.0,0.0,1.4706314332712461e-21,-3.396075208650663e-19,0.0
406,3083062.5,,-5.064210723951864e+18,1.6762438936052826e+21,0.0,-90.09033236695014,29783.0,0.0,1.083913474942869e-21,-3.587721733370702e-19,0.0,,15207144712539.83,0.00804073511903526,0.0,0.0002705291615443131,1.456201189520471e-19,0.0,-3.2548465063766305e-27,1.0773446238712586e-24,0.0,,-7.341498337635912e+18,1.7337639976668108e+21,0.0,-130.60238906626958,30805.0,0.0,1.4561870282537592e-21,-3.3626987492446812e-19,0.0
408,3098250.0,,-5.089188336151863e+18,1.684501252687082e+21,0.0,-90.09033236695014,29783.0,0.0,1.0733194052897412e-21,-3.5526342004518173e-19,0.0,,15282149125425.354,0.008081108854245062,0.0,0.0002705291615443131,1.4562227364129487e-19,0.0,-3.2230339388646243e-27,1.0668083092503501e-24,0.0,,-7.377707947932426e+18,1.742304707014923e+21,0.0,-130.60238906626958,30805.0,0.0,1.4419543901573619e-21,-3.3298119161384276e-19,0.0
410,3113437.5,,-5.114165948351863e+18,1.6927586117688814e+21,0.0,-90.09033236695014,29783.0,0.0,1.0628798981127417e-21,-3.5180588902265587e-19,0.0,,15357153538310.877,0.008121483182462272,0.0,0.0002705291615443131,1.4562440725791336e-19,0.0,-3.1916855016979567e-27,1.0564258082209663e-24,0.0,,-7.413917558228941e+18,1.7508454163630355e+21,0.0,-130.60238906626958,30805.0,0.0,1.42792939955228e-21,-3.297405178987549e-19,0.0
412,3128625.0,,-5.139143560551862e+18,1.7010159708506809e+21,0.0,-90.09033236695014,29783.0,0.0,1.0525919613118492e-21,-3.4839858808034316e-19,0.0,,15432157951196.4,0.008161858097908455,0.0,0.0002705291615443131,1.4562652010952978e-19,0.0,-3.1607922100023507e-27,1.0461941413724246e-24,0.0,,-7.450127168525455e+18,1.7593861257111478e+21,0.0,-130.60238906626958,30805.0,0.0,1.414108036691065e-21,-3.265469238203904e-19,0.0
414,3143812.5,,-5.164121172751862e+18,1.7092733299324803e+21,0.0,-90.09033236695014,29783.0,0.0,1.0424526748414309e-21,-3.45040548936987e-19,0.0,,15507162364081.924,0.008202233594889226,0.0,0.0002705291615443131,1.456286124978125e-19,0.0,-3.1303452952731715e-27,1.0361104010862315e-24,0.0,,-7.48633677882197e+18,1.76792683505926e+21,0.0,-130.60238906626958,30805.0,0.0,1.4004863786279962e-21,-3.2339950182831934e-19,0.0
416,3159000.0,,-5.189098784951861e+18,1.7175306890142797e+21,0.0,-90.09033236695014,29783.0,0.0,1.0324591886380018e-21,-3.4173082653123363e-19,0.0,,15582166776967.447,0.008242609667792632,0.0,0.0002705291615443131,1.4563068471861467e-19,0.0,-3.1003361991527753e-27,1.0261717494701416e-24,0.0,,-7.522546389118484e+18,1.7764675444073725e+21,0.0,-130.60238906626958,30805.0,0.0,1.3870605964351342e-21,-3.2029736613565824e-19,0.0
418,3174187.5,,-5.214076397151861e+18,1.725788048096079e+21,0.0,-90.09033236695014,29783.0,0.0,1.0226087206171968e-21,-3.3846849835663416e-19,0.0,,15657171189852.97,0.00828298631108756,0.0,0.0002705291615443131,1.4563273706211362e-19,0.0,-3.0707565674156737e-27,1.0163754163612569e-24,0.0,,-7.558755999414999e+18,1.7850082537554848e+21,0.0,-130.60238906626958,30805.0,0.0,1.3738269525113342e-21,-3.1723965209577944e-19,0.0
420,3189375.0,,-5.23905400935186e+18,1.7340454071778785e+21,0.0,-90.09033236695014,29783.0,0.0,1.0128985547373014e-21,-3.3525266381875692e-19,0.0,,15732175602738.494,0.0083233635193222,0.0,0.0002705291615443131,1.4563476981294636e-19,0.0,-3.0415982441535877e-27,1.0067186973955233e-24,0.0,,-7.594965609711514e+18,1.7935489631035971e+21,0.0,-130.60238906626958,30805.0,0.0,1.3607817979806933e-21,-3.142255155997457e-19,0.0
422,3204562.5,,-5.26403162155186e+18,1.742302766259678e+21,0.0,-90.09033236695014,29783.0,0.0,1.0033260391268356e-21,-3.3208244361357765e-19,0.0,,15807180015624.018,0.008363741287122535,0.0,0.0002705291615443131,1.4563678325034113e-19,0.0,-3.012853266152827e-27,9.971989521411189e-25,0.0,,-7.631175220008028e+18,1.8020896724517095e+21,0.0,-130.60238906626958,30805.0,0.0,1.3479215701770476e-21,-3.11254132493689e-19,0.0
424,3219750.0,,-5.289009233751859e+18,1.7505601253414774e+21,0.0,-90.09033236695014,29783.0,0.0,9.938885842737858e-22,-3.2895697912634765e-19,0.0,,15882184428509.541,0.008404119609190863,0.0,0.0002705291615443131,1.456387776482454e-19,0.0,-2.9845138574568003e-27,9.87813602293336e-25,0.0,,-7.667384830304543e+18,1.8106303817998218e+21,0.0,-130.60238906626958,30805.0,0.0,1.3352427902112865e-21,-3.0832469801538073e-19,0.0
426,3234937.5,,-5.313986845951859e+18,1.7588174844232768e+21,0.0,-90.09033236695014,29783.0,0.0,9.845836612741629e-22,-3.258754318501688e-19,0.0,,15957188841395.064,0.008444498480304362,0.0,0.0002705291615443131,1.4564075327544999e-19,0.0,-2.95657242410667e-27,9.785601299286402e-25,0.0,,-7.703594440601057e+18,1.8191710911479341e+21,0.0,-130.60238906626958,30805.0,0.0,1.3227420606183727e-21,-3.0543642624927435e-19,0.0
428,3250125.0,,-5.338964458151858e+18,1.7670748435050762e+21,0.0,-90.09033236695014,29783.0,0.0,9.754088001376887e-22,-3.228369828235437e-19,0.0,,16032193254280.588,0.008484877895313686,0.0,0.0002705291615443131,1.4564271039570984e-19,0.0,-2.9290215490535488e-27,9.694360758157088e-25,0.0,,-7.739804050897572e+18,1.8277118004960465e+21,0.0,-130.60238906626958,30805.0,0.0,1.3104160630811096e-21,-3.025885495993324e-19,0.0
430,3265312.5,,-5.363942070351858e+18,1.7753322025868756e+21,0.0,-90.09033236695014,29783.0,0.0,9.663615881484797e-22,-3.1984083208619527e-19,0.0,,16107197667166.111,0.008525257849141593,0.0,0.0002705291615443131,1.4564464926786147e-19,0.0,-2.9018539872358704e-27,9.604390377813304e-25,0.0,,-7.776013661194086e+18,1.8362525098441588e+21,0.0,-130.60238906626958,30805.0,0.0,1.2982615562277966e-21,-2.9978031827897656e-19,0.0
432,3280500.0,,-5.388919682551857e+18,1.783589561668675e+21,0.0,-90.09033236695014,29783.0,0.0,9.574396682787093e-22,-3.168861981524805e-19,0.0,,16182202080051.635,0.008565638336781606,0.0,0.0002705291615443131,1.45646570145937e-19,0.0,-2.8750626608158127e-27,9.515666691291368e-25,0.0,,-7.812223271490601e+18,1.8447932191922711e+21,0.0,-130.60238906626958,30805.0,0.0,1.2862753735010549e-21,-2.970109998175299e-19,0.0
434,3295687.5,,-5.413897294751857e+18,1.7918469207504745e+21,0.0,-90.09033236695014,29783.0,0.0,9.486407376532877e-22,-3.139723175017514e-19,0.0,,16257206492937.158,0.008606019353296699,0.0,0.0002705291615443131,1.4564847327927524e-19,0.0,-2.8486406545689434e-27,9.428166771092259e-25,0.0,,-7.848432881787116e+18,1.8533339285403835e+21,0.0,-130.60238906626958,30805.0,0.0,1.2744544210952e-21,-2.942798785825423e-19,0.0
436,3310875.0,,-5.438874906951856e+18,1.800104279832274e+21,0.0,-90.09033236695014,29783.0,0.0,9.399625460637042e-22,-3.1109844408504454e-19,0.0,,16332210905822.682,0.008646400893818025,0.0,0.0002705291615443131,1.4565035891262947e-19,0.0,-2.822581211421501e-27,9.341868214368163e-25,0.0,,-7.88464249208363e+18,1.8618746378884958e+21,0.0,-130.60238906626958,30805.0,0.0,1.2627956759596548e-21,-2.915862553174196e-19,0.0
438,3326062.5,,-5.463852519151856e+18,1.8083616389140733e+21,0.0,-90.09033236695014,29783.0,0.0,9.314028945292328e-22,-3.0826384884749866e-19,0.0,,16407215318708.205,0.00868678295354366,0.0,0.0002705291615443131,1.4565222728627235e-19,0.0,-2.7968777281298626e-27,9.256749128581317e-25,0.0,,-7.920852102380145e+18,1.8704153472366081e+21,0.0,-130.60238906626958,30805.0,0.0,1.2512961838659953e-21,-2.88929446693797e-19,0.0
440,3341250.0,,-5.488830131351855e+18,1.8166189979958727e+21,0.0,-90.09033236695014,29783.0,0.0,9.22959633903791e-22,-3.0546781926593817e-19,0.0,,16482219731593.729,0.00872716552773739,0.0,0.0002705291615443131,1.4565407863609804e-19,0.0,-2.7715237510971505e-27,9.172788117618262e-25,0.0,,-7.957061712676659e+18,1.8789560565847205e+21,0.0,-130.60238906626958,30805.0,0.0,1.2399530575363316e-21,-2.8630878487812337e-19,0.0
442,3356437.5,,-5.513807743551855e+18,1.8248763570776721e+21,0.0,-90.09033236695014,29783.0,0.0,9.146306635267939e-22,-3.0270965890106567e-19,0.0,,16557224144479.252,0.00876754861172751,0.0,0.0002705291615443131,1.4565591319372158e-19,0.0,-2.7465129723219247e-27,9.089964268342796e-25,0.0,,-7.993271322973174e+18,1.8874967659328328e+21,0.0,-130.60238906626958,30805.0,0.0,1.2287634748307957e-21,-2.8372361711194244e-19,0.0
444,3371625.0,,-5.538785355751854e+18,1.8331337161594716e+21,0.0,-90.09033236695014,29783.0,0.0,9.064139299164372e-22,-2.99988686963746e-19,0.0,,16632228557364.775,0.00880793220090566,0.0,0.0002705291615443131,1.4565773118657526e-19,0.0,-2.721839225474275e-27,9.008257137572042e-25,0.0,,-8.029480933269688e+18,1.8960374752809452e+21,0.0,-130.60238906626958,30805.0,0.0,1.2177246769920183e-21,-2.8117330530537777e-19,0.0
446,3386812.5,,-5.563762967951854e+18,1.841391075241271e+21,0.0,-90.09033236695014,29783.0,0.0,8.983074255038768e-22,-2.973042378948718e-19,0.0,,16707232970250.299,0.008848316290725687,0.0,0.0002705291615443131,1.4565953283800278e-19,0.0,-2.6974964820947447e-27,8.927646739460406e-25,0.0,,-8.065690543566203e+18,1.9045781846290575e+21,0.0,-130.60238906626958,30805.0,0.0,1.2068339669445674e-21,-2.786572256433504e-19,0.0
448,3402000.0,,-5.588740580151853e+18,1.8496484343230704e+21,0.0,-90.09033236695014,29783.0,0.0,8.903091874068552e-22,-2.946556609583302e-19,0.0,,16782237383135.822,0.00888870087670253,0.0,0.0002705291615443131,1.456613183673507e-19,0.0,-2.673478847911692e-27,8.848113533276894e-25,0.0,,-8.101900153862717e+18,1.9131188939771698e+21,0.0,-130.60238906626958,30805.0,0.0,1.1960887076473653e-21,-2.761747682040741e-19,0.0
450,3417187.5,,-5.613718192351853e+18,1.8579057934048698e+21,0.0,-90.09033236695014,29783.0,0.0,8.824172962413774e-22,-2.9204231984660346e-19,0.0,,16857241796021.346,0.008929085954411125,0.0,0.0002705291615443131,1.4566308799005733e-19,0.0,-2.6497805592729107e-27,8.769638411561825e-25,0.0,,-8.138109764159232e+18,1.9216596033252822e+21,0.0,-130.60238906626958,30805.0,0.0,1.185486320497236e-21,-2.737253365893932e-19,0.0
452,3432375.0,,-5.638695804551852e+18,1.8661631524866692e+21,0.0,-90.09033236695014,29783.0,0.0,8.746298749700907e-22,-2.8946359229855914e-19,0.0,,16932246208906.87,0.00896947151948535,0.0,0.0002705291615443131,1.4566484191773965e-19,0.0,-2.626395979687473e-27,8.692202688649608e-25,0.0,,-8.174319374455747e+18,1.9302003126733945e+21,0.0,-130.60238906626958,30805.0,0.0,1.175024283781752e-21,-2.71308347566545e-19,0.0
454,3447562.5,,-5.663673416751852e+18,1.8744205115684686e+21,0.0,-90.09033236695014,29783.0,0.0,8.669450877860783e-22,-2.869188697290003e-19,0.0,,17007250621792.393,0.009009857567616974,0.0,0.0002705291615443131,1.4566658035827737e-19,0.0,-2.6033195964739062e-27,8.615788089544614e-25,0.0,,-8.210528984752261e+18,1.9387410220215068e+21,0.0,-130.60238906626958,30805.0,0.0,1.1647001311796654e-21,-2.6892323072094474e-19,0.0
456,3462750.0,,-5.688651028951851e+18,1.882677870650268e+21,0.0,-90.09033236695014,29783.0,0.0,8.593611390308292e-22,-2.844075568695645e-19,0.0,,17082255034677.916,0.009050244094554639,0.0,0.0002705291615443131,1.4566830351589529e-19,0.0,-2.580546017511006e-27,8.540376739137842e-25,0.0,,-8.246738595048776e+18,1.9472817313696192e+21,0.0,-130.60238906626958,30805.0,0.0,1.1545114503072461e-21,-2.6656942811960652e-19,0.0
458,3477937.5,,-5.71362864115185e+18,1.8909352297320675e+21,0.0,-90.09033236695014,29783.0,0.0,8.518762721451889e-22,-2.8192907142057377e-19,0.0,,17157259447563.44,0.009090631096102869,0.0,0.0002705291615443131,1.4567001159124313e-19,0.0,-2.558069968087685e-27,8.465951151752488e-25,0.0,,-8.28294820534529e+18,1.9558224407177315e+21,0.0,-130.60238906626958,30805.0,0.0,1.1444558813089418e-21,-2.6424639398483127e-19,0.0
460,3493125.0,,-5.73860625335185e+18,1.899192588813867e+21,0.0,-90.09033236695014,29783.0,0.0,8.444887686521589e-22,-2.7948284371346033e-19,0.0,,17232263860448.963,0.009131018568121086,0.0,0.0002705291615443131,1.456717047814735e-19,0.0,-2.5358862878484465e-27,8.392494221006977e-25,0.0,,-8.319157815641805e+18,1.9643631500658438e+21,0.0,-130.60238906626958,30805.0,0.0,1.1345311154908047e-21,-2.619535943778031e-19,0.0
462,3508312.5,,-5.763583865551849e+18,1.9074499478956663e+21,0.0,-90.09033236695014,29783.0,0.0,8.37196947170427e-22,-2.7706831638339677e-19,0.0,,17307268273334.486,0.009171406506522666,0.0,0.0002705291615443131,1.4567338328031768e-19,0.0,-2.5139899278311603e-27,8.31998920998456e-25,0.0,,-8.355367425938319e+18,1.9729038594139562e+21,0.0,-130.60238906626958,30805.0,0.0,1.124734893995226e-21,-2.5969050689175365e-19,0.0
464,3523500.0,,-5.788561477751849e+18,1.9157073069774657e+21,0.0,-90.09033236695014,29783.0,0.0,8.299991624575908e-22,-2.746849440517848e-19,0.0,,17382272686220.01,0.009211794907273998,0.0,0.0002705291615443131,1.4567504727815966e-19,0.0,-2.4923759475939826e-27,8.24841974169881e-25,0.0,,-8.391577036234834e+18,1.9814445687620685e+21,0.0,-130.60238906626958,30805.0,0.0,1.1150650065155395e-21,-2.5745662035436425e-19,0.0
466,3538687.5,,-5.813539089951848e+18,1.9239646660592651e+21,0.0,-90.09033236695014,29783.0,0.0,8.228938044820382e-22,-2.7233219301826e-19,0.0,,17457277099105.533,0.009252183766393578,0.0,0.0002705291615443131,1.45676696962108e-19,0.0,-2.4710395124283416e-27,8.177769789844987e-25,0.0,,-8.427786646531348e+18,1.9899852781101808e+21,0.0,-130.60238906626958,30805.0,0.0,1.1055192900491466e-21,-2.5525143453908895e-19,0.0
468,3553875.0,,-5.838516702151848e+18,1.9322220251410646e+21,0.0,-90.09033236695014,29783.0,0.0,8.158792975225265e-22,-2.700095409618923e-19,0.0,,17532281511991.057,0.009292573079951107,0.0,0.0002705291615443131,1.4567833251606597e-19,0.0,-2.4499758906550962e-27,8.108023669827473e-25,0.0,,-8.463996256827863e+18,1.9985259874582932e+21,0.0,-130.60238906626958,30805.0,0.0,1.0960956276878393e-21,-2.530744598850957e-19,0.0
470,3569062.5,,-5.863494314351847e+18,1.940479384222864e+21,0.0,-90.09033236695014,29783.0,0.0,8.089540992945078e-22,-2.677164766512677e-19,0.0,,17607285924876.58,0.009332962844066622,0.0,0.0002705291615443131,1.4567995412079995e-19,0.0,-2.4291804510010034e-27,8.0391660300539025e-25,0.0,,-8.500205867124378e+18,2.0070666968064055e+21,0.0,-130.60238906626958,30805.0,0.0,1.0867919474440544e-21,-2.509252172255307e-19,0.0
